ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Kick;Control;Technique;Pressure;Physical;Agility;Intelligence;Total Stats;Main Path;Alternate Paths
1512;#NAME?;牧口 匠;まきぐち たくみ;Takumi Makiguchi;James Hearson;牧口;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Rough Play;"Feint Play
Deceptor Dribble
Harvest";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1513;#NAME?;松村 綺依;まつむら きえ;Kie Matsumura;Anne Somnia;松村;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Breach;"Crosscut Feint
Killer Slide
Ultra Moon";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1514;#NAME?;宮池 椎奈;みやいけ しいな;Shiina Miyaike;Pearl Wann;しーちゃん;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Breach;"Nutmeg
Photon Crash
Heel Drop";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1515;#NAME?;向井 秀司;むかい ひでし;Hideshi Mukai;Hugh Dunnit;メロン;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;FW;山 (Mountain);Justice;"Strong Punch
Tarzan Kick
Colosseum Guard";79;86;81;91;95;98;86;616;Keep > Shoot;"Keep > Keep
Shoot > Shoot"
1516;#NAME?;村松 諒;むらまつ りょう;Ryo Muramatsu;Steve Squander;バイソン;男 (Male);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Breach;"Curve Shot
Meteor Shower
Twin Boost";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1517;#NAME?;安森 信也;やすもり しんや;Shinya Yasumori;Lehman Rind;安森;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Justice;"Curving Cut
Afterimage
Shadow Stitch";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1518;#NAME?;山本 鉄平;やまもと てっぺい;Teppei Yamamoto;Ian Fantile;山本;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;火 (Fire);Justice;"Cunning Pull
Grenade Shot
Shooting Star";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
1519;#NAME?;吉川 基史;よしかわ もとふみ;Motofumi Yoshikawa;Zach Putter;吉川;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Breach;"Curve Shot
Lightning Bolt
Steeple Shot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1520;#NAME?;芦田 美智久;あしだ みちひさ;Michihisa Ashida;Juan Word;芦田;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;DF;火 (Fire);Justice;"Mighty Save
Photon Crash
Nitro Slap";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
1521;#NAME?;石橋 真也;いしばし しんや;Shinya Ishibashi;Alex Copple;シンヤ;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Rough Play;"Power Catch
Dash Accelerator
Wood Chopper";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1522;#NAME?;越前 冬夏;えちぜん とうか;Toka Echizen;Jan Jared;冬夏;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Tension;"Nutmeg
Super Sumo Stomp
Foul Offence 3";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1523;#NAME?;岡室 明久;おかむろ あきひさ;Akihisa Okamuro;Bigsby Pigford;岡室;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Bond;"Deceptive Step
Spinning Shot
Aikido";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1524;#NAME?;小山 千枝里;こやま ちえり;Chieri Koyama;Erica Hogland;小山;女 (Female);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;林 (Forest);Justice;"Power Shot
Afterimage
Freeze Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1525;#NAME?;坂口 新奈;さかぐち にいな;Niina Sakaguchi;Ramona Wriston;ニーナ;女 (Female);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;山 (Mountain);Counter;"Power Shot
Dash Accelerator
Spectacle Crash";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1526;#NAME?;茂野 久彦;しげの ひさひこ;Hisahiko Shigeno;Mark Izushy;茂野;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Breach;"Power Catch
Kangaroo Kick
Table-Turner";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1527;#NAME?;新田 一久;にった かずひさ;Kazuhisa Nitta;Vince Tinct;新田;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;風 (Wind);Breach;"Strong Punch
Whirlwind Twister
Whirlwind";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1528;#NAME?;富岡 雪歌;とみおか せつか;Setsuka Tomioka;Daryl Floor;雪歌;女 (Female);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Bond;"Heel Flick
Grenade Shot
Foul Offence 3";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1529;#NAME?;聖山 七夕;せいざん なゆ;Nayu Seizan;Becca Pilgreen;七夕;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Tension;"Deceptive Step
Quick Draw
Matador Feint";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1530;#NAME?;池田 秀章;いけだ ひであき;Hideaki Ikeda;Langley Span;池田;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Rough Play;"Cunning Pull
Bewildered
Iron Wall";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1531;#NAME?;朝倉 良平;あさくら りょうへい;Ryohei Asakura;Swithin Sainte;朝倉;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Bond;"Curving Cut
Flurry Dash
The Tower";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1532;#NAME?;海川 佳典;うみかわ よしのり;Yoshinori Umikawa;Dan Cawarry;海川;男 (Male);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Rough Play;"Low Drive
Double Touch
Steeple Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1533;#NAME?;荻野 哲郎;おぎの てつろう;Tetsuro Ogino;Hans Freesing;荻野;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Bond;"Crosscut Feint
Spinning Cut
Dash Storm";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1534;#NAME?;斉田 将光;さいた まさみつ;Masamitsu Saita;Peter Fakhoury;斉田;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Justice;"Dust Kick
Coil Turn
Heaven's Time";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
1535;#NAME?;作世 秀光;させ ひでみつ;Hidemitsu Sase;Steve Sancey;作世;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Tension;"Feint Dash
Rolling Kick
Clone Faker";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
1536;#NAME?;多田 雄太;ただ ゆうた;Yuta Tada;Michael Gibe;多田;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Rough Play;"Curving Cut
Illusory Ball
Spider Web";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1537;#NAME?;名香野 真登;なかの まと;Mato Nakano;Skeet Blaston;ピエロー;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;山 (Mountain);Rough Play;"Curving Cut
Kangaroo Kick
Stone Prison";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1538;#NAME?;鳥山 忠晴;とりやま ただはる;Tadaharu Toriyama;Achilles Chinner;鳥山;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;DF;山 (Mountain);Counter;"Mighty Save
Gravitation
Flash Upper";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
1539;#NAME?;新井田 文和;にいだ ふみかず;Fumikazu Niida;Scott Tickle;クラウン;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Counter;"Feint Play
Super Armadillo
Circus Block";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1540;#NAME?;中島 史寿;なかしま ふみとし;Fumitoshi Nakashima;Junior Cage;中島;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Counter;"Deceptive Step
Fake Ball
Ultra Moon";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1541;#NAME?;西村 和幸;にしむら かずゆき;Kazuyuki Nishimura;Terry Namby;西村;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;山 (Mountain);Rough Play;"Rolling Steal
Gaia Break
No Escape";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
1542;#NAME?;庭山 重雄;にわやま しげお;Shigeo Niwayama;Joe Chugger;庭山;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Rough Play;"Heel Flick
Flame Dance
Dog Run";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1543;#NAME?;火浦 祥太;ひうら しょうた;Shota Hiura;Sonny Cinders;火浦;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Bond;"Cunning Pull
Whirlwind Twister
The Tower";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1544;#NAME?;白山 恭男;はくさん やすお;Yasuo Hakusan;Cash Winfall;白山;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Tension;"Heel Flick
Flame Dance
Heel Drop";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1545;#NAME?;浜本 塁;はまもと るい;Rui Hamamoto;Lou Fauntleroy;バッハ;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;山 (Mountain);Justice;"Low Drive
Super Armadillo
Slingshot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1546;#NAME?;長谷川 美杏;はせがわ びあん;Bian Hasegawa;Carol Chanter;ビアン;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Breach;"Dust Kick
Ignited Steal
Dog Run";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1547;#NAME?;林 由哉;はやし ゆうや;Yuya Hayashi;Guy Kogan;林;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;風 (Wind);Bond;"Shoulder Tackle
Condor Dive
Cyclone";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
1548;#NAME?;日笠 和希;ひがさ かずき;Kazuki Higasa;Max Motto;日笠;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Counter;"Deceptive Step
Wrath Shot
Ultra Moon";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
1549;#NAME?;肘井 靖洋;ひじい やすひろ;Yasuhiro Hijii;Perry Postiche;肘井;男 (Male);GK6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;FW;火 (Fire);Bond;"Will-o'-the-Wisp Shot
Fireball Knuckle
Patriot Shot";79;86;81;88;95;101;86;616;Shoot > Keep;"Keep > Keep
Shoot > Shoot"
1550;#NAME?;平岩 竜太郎;ひらいわ りゅうたろう;Ryutaro Hiraiwa;Nelson Levene;平岩;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Breach;"Deceptive Step
The Wall
Mole Fake";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1551;#NAME?;樋口 厚治郎;ひぐち こうじろう;Kojiro Higuchi;Kurt Sermons;樋口;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Breach;"Strong Punch
Monkey Turn
Toughness Block";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1552;#NAME?;平松 銀次;ひらまつ ぎんじ;Ginji Hiramatsu;Ed Hartsell;平松;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Counter;"Shoulder Tackle
Aurora Dribble
Hurricane Arrows";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1553;#NAME?;福田 光久;ふくだ みつひさ;Mitsuhisa Fukuda;Chester Takes;福田;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Justice;"Low Drive
Afterimage
Freeze Shot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1554;#NAME?;舟山 省二;ふなやま しょうじ;Shoji Funayama;Curtis Rebell;舟山;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;火 (Fire);Counter;"Feint Play
Grenade Shot
Shooting Star";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
1555;#NAME?;部島 亨;へじま とおる;Toru Hejima;Cody Fink;部島;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Rough Play;"Dust Kick
Rolling Kick
Ultra Moon";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
1556;#NAME?;本間 美雨;ほんま みう;Miu Honma;Siria Chattsley;美雨;女 (Female);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Breach;"Bounce Shot
Meteor Shower
RC Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1557;#NAME?;政池 祥多;まさいけ しょうた;Shota Masaike;Darren Catt;政池;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Bond;"Nutmeg
God Knows
Aikido";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1558;#NAME?;増田 忠節;ますだ ただとき;Tadatoki Masuda;Garry Planer;増田;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Rough Play;"Power Catch
Kangaroo Kick
Hammer of Fury";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1559;#NAME?;松浦 義人;まつうら よしと;Yoshito Matsuura;Glenn Broth;松浦;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Justice;"Cunning Pull
Flurry Dash
Cyclone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1560;#NAME?;森越 易之;もりこし やすゆき;Yasuyuki Morikoshi;Harry Angue;森越;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;風 (Wind);Bond;"Rolling Steal
Cross Drive
Cyclone";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
1561;#NAME?;畑山 有;はたけやま ゆう;Yu Hatakeyama;Benny Terra;畑山;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Tension;"Nutmeg
Dragon Crash
Clone Faker";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
1562;#NAME?;丸山 里咲;まるやま りさ;Risa Maruyama;Jasmine Veile;里咲;女 (Female);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Bond;"Power Shot
Meteor Shower
Hellfire";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1563;#NAME?;八十島 音彩;やそじま ねいろ;Neiro Yasojima;Belle Allure;ネイロン;女 (Female);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Justice;"Crosscut Feint
Land of Ice
Heaven's Time";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
1564;#NAME?;山田 栄斗;やまだ ひでと;Hideto Yamada;Doug Lapp;山田;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Tension;"Dust Kick
Earthquake
Three-Legged Rush";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1565;#NAME?;横山 圭介;よこやま けいすけ;Keisuke Yokoyama;Eric Motter;横山;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;DF;山 (Mountain);Justice;"Strong Punch
Sumo Stomp
Sliding Goal";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
1566;#NAME?;吉田 数人;よしだ かずひと;Kazuhito Yoshida;Gyll Netters;吉田;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Rough Play;"Deceptive Step
Northern Impact
Dash Storm";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1567;#NAME?;相山 尚美;あいやま なおみ;Naomi Aiyama;Farrah Fairway;尚美;女 (Female);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Tension;"Nutmeg
Grenade Shot
Foul Offence 3";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1568;#NAME?;阿保 初花;あぼ ういか;Uika Abo;Jess Winkles;アップル;女 (Female);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;山 (Mountain);Rough Play;"Nutmeg
Gaia Break
Three-Legged Rush";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1569;#NAME?;宇野 希望;うの のぞみ;Nozomi Uno;Barbara Clector;希望;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;山 (Mountain);Breach;"Will-o'-the-Wisp Shot
Earthquake
Slingshot";76;79;77;95;99;81;110;617;Shoot > Defense;"Defense > Defense
Shoot > Shoot"
1570;#NAME?;押本 久仁恵;おしもと くにえ;Kunie Oshimoto;Marilyn Henshaw;ボニー;女 (Female);GK6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;FW;山 (Mountain);Rough Play;"Low Drive
Burnout
Paladin Strike";79;86;81;88;95;101;86;616;Shoot > Keep;"Keep > Keep
Shoot > Shoot"
1571;#NAME?;加治間 水蓮;かじま すいれん;Suiren Kajima;Nancy Pickney;加治間;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Justice;"Deceptive Step
Quick Draw
Clone Faker";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1572;#NAME?;門岡 秀悟;かどおか しゅうご;Shugo Kadooka;Clay Turnor;門岡;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;火 (Fire);Tension;"Power Catch
Double Touch
Double Rocket";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1573;#NAME?;河高 敬作;かわたか けいさく;Keisaku Kawataka;Horace Shlock;河高;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Tension;"Crosscut Feint
Grenade Shot
Foul Offence 3";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1574;#NAME?;岸川 速香;きしかわ はやか;Hayaka Kishikawa;Sabrina Passman;岸川;女 (Female);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;山 (Mountain);Breach;"Bounce Shot
Kangaroo Kick
Kung Fu Fighting";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1575;#NAME?;釘谷 久;くぎや ひさし;Hisashi Kugiya;Harpo Thermier;釘谷;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Breach;"Feint Play
Whirlwind Twister
Hurricane Arrows";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1576;#NAME?;後関 尚生;ごせき なおき;Naoki Goseki;August Dyers;ゴショウ;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;火 (Fire);Counter;"Rolling Steal
Double Touch
Racing Flame";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1577;#NAME?;猿渡 智哉;さるわたり ともや;Tomoya Saruwatari;Nev Puffer;猿渡;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Breach;"Cunning Pull
Afterimage
Harvest";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1578;#NAME?;白坂 映;しらさか はゆる;Hayuru Shirasaka;Elata Mighty;ホリー;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Bond;"Crosscut Feint
Super Sumo Stomp
Heel Drop";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1579;#NAME?;曽田 一徳;そだ かずのり;Kazunori Soda;Ben Danna;曽田;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Tension;"Feint Dash
Grenade Shot
Scorching Tackle";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1580;#NAME?;染宮 月香;そめみや つきか;Tsukika Somemiya;Elsa Roamer;染宮;女 (Female);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;山 (Mountain);Justice;"Feint Play
Tarzan Kick
Bamboo Pattern";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
1581;#NAME?;竹谷 八千穂;たけたに やちほ;Yachiho Taketani;Archy Seago;竹谷;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;風 (Wind);Tension;"Rolling Steal
Cross Drive
Double Cyclone";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
1582;#NAME?;田元 寿紀;たもと としのり;Toshinori Tamoto;Erhardt Knead;田元;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Justice;"Cunning Pull
Monkey Turn
Bamboo Pattern";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1583;#NAME?;新宅 妃早子;しんたく ひさこ;Hisako Shintaku;Lynne Mandel;新宅;女 (Female);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;山 (Mountain);Rough Play;"Power Shot
Kangaroo Kick
Slingshot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1584;#NAME?;堂上 健太;どうがみ けんた;Kenta Dogami;Craig Placid;堂上;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Counter;"Dust Kick
Grenade Shot
Foul Offence 3";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1585;#NAME?;中里 貴;なかざと たか;Taka Nakazato;Leon Morcey;なかさと;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Tension;"Deceptive Step
Gravitation
Mole Fake";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1586;#NAME?;白王 拳士;はくおう けんし;Kenshi Hakuo;Dom Edarry;白王;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;山 (Mountain);Bond;"Nutmeg
Earthquake
Three-Legged Rush";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
1587;#NAME?;救世 功徳;きゅうせい あつのり;Atsunori Kyusei;Jay Asher;救世;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Rough Play;"Deceptive Step
The Wall
Three-Legged Rush";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
