ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Kick;Control;Technique;Pressure;Physical;Agility;Intelligence;Total Stats;Main Path;Alternate Paths
1264;https://dxi4wb638ujep.cloudfront.net/1/k/z/c/zc3ocjpj028.png;栗松 鉄平;くりまつ てっぺい;Teppei Kurimatsu;Tod Ironside;栗松;男 (Male);MF3;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;火 (Fire);Rough Play;"Rolling Steal
Utter Gutsiness Bat
Monkey Turn";97;112;112;84;82;81;100;668;Defense > Shoot;"Defense > Offense
Shoot > Offense"
1265;https://dxi4wb638ujep.cloudfront.net/1/k/5/z/5zu7r-6bbwm.png;半田 真一;はんだ しんいち;Shinichi Handa;Steve Grim;半田;男 (Male);MF3;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Rough Play;"Feint Dash
Rolling Kick
Revolution V";97;112;112;84;82;81;100;668;Offense > Shoot;"Offense > Defense
Defense > Defense"
1266;https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ibla8bc7slk.png;少林寺 歩;しょうりんじ あゆむ;Ayumu Shorinji;Tim Saunders;しょうりん;男 (Male);MF3;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Justice;"Heel Flick
Kung Fu Fighting
Shooting Star";97;112;112;84;82;81;100;668;Offense > Shoot;"Defense > Shoot
Defense > Defense"
1267;https://dxi4wb638ujep.cloudfront.net/1/k/8/x/8xacnmfzlam.png;宍戸 佐吉;ししど さきち;Sakichi Shishido;Sam Kincaid;宍戸;男 (Male);MF3;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Bond;"Feint Dash
Double Grenade
Killer Slide";97;112;112;84;82;81;100;668;Offense > Shoot;"Defense > Offense
Defense > Defense"
1268;https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nzrjgz5jmpk.png;松野 空介;まつの くうすけ;Kusuke Matsuno;Maxwell Carson;マックス;男 (Male);MF3;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;風 (Wind);Counter;"Curve Shot
Revolution V
Dash Storm";97;112;112;84;82;81;100;668;Shoot > Shoot;"Shoot > Offense
Shoot > Offense"
1269;https://dxi4wb638ujep.cloudfront.net/1/k/j/x/jxwu6ywqhfe.png;風丸 一郎太;かぜまる いちろうた;Ichirota Kazemaru;Nathan Swift;風丸;男 (Male);FW1;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Rough Play;"Rolling Steal
Dark Phoenix
Flurry Dash";114;112;102;91;88;85;100;692;Defense > Shoot;"Defense > Offense
Shoot > Offense"
1271;https://dxi4wb638ujep.cloudfront.net/1/k/s/z/szbpxnwqq2s.png;染岡 竜吾;そめおか りゅうご;Ryugo Someoka;Kevin Dragonfly;染岡;男 (Male);FW4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;林 (Forest);Tension;"Curve Shot
Dragon Crash
Wyvern Crash";117;112;102;84;82;81;90;668;Shoot > Shoot;"Offense > Shoot
Offense > Defense"
1272;https://dxi4wb638ujep.cloudfront.net/1/k/f/u/futkwhaljtk.png;研崎 竜一;けんざき りゅういち;Ryuichi Kenzaki;Godric Wyles;研崎;男 (Male);MF7;監督 (Manager);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;林 (Forest);Breach;"Low Drive
Illusory Ball
Security Shot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1273;https://dxi4wb638ujep.cloudfront.net/1/k/u/3/u3unuf1wots.png;分校 進;ぶんこう すすむ;Susumu Bunko;Cam Mando;ブン;男 (Male);GK6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Rough Play;"Power Catch
Gigant Wall
Table-Turner";79;86;81;88;95;101;86;616;Keep > Keep;"Keep > Keep
Offense > Defense"
1274;https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyns9yaedzc.png;藤府 延;とうふ のびる;Nobiru Tofu;Harry Boufante;トッフェン;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Tension;"Shoulder Tackle
Fire Rooster
Three-Legged Rush";76;79;77;95;99;81;110;617;Defense > Shoot;"Defense > Defense
Offense > Defense"
1275;https://dxi4wb638ujep.cloudfront.net/1/k/_/w/_w8zqnmkwa0.png;須田 揚;すた あがる;Agaru Suta;Todd Stuhl;スターガ;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;風 (Wind);Justice;"Feint Play
The Wall
Utter Gutsiness Bat";76;79;77;95;99;81;110;617;Defense > Defense;"Defense > Offense
Shoot > Shoot"
1276;https://dxi4wb638ujep.cloudfront.net/1/k/9/r/9r7v--0i1g0.png;紗安 夜行;しゃやす よるゆき;Yoruyuki Shayasu;Aspen Blewit;シャン;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Breach;"Curving Cut
Cyclone
Spider Web";76;79;77;95;99;81;110;617;Defense > Defense;"Defense > Offense
Offense > Defense"
1277;https://dxi4wb638ujep.cloudfront.net/1/k/m/5/m5kotbsyy1c.png;下円 寸;しもまる すん;Sun Shimomaru;Marismus Oregon;ゲンスン;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;火 (Fire);Justice;"Rolling Steal
Earthquake
Gravitation";79;83;84;91;95;81;104;617;Defense > Defense;"Offense > Shoot
Shoot > Shoot"
1278;https://dxi4wb638ujep.cloudfront.net/1/k/s/w/swp7acn6tvs.png;古西 茂;ふるにし しげる;Shigeru Furunishi;Garjan Cypress;ルッサイ;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Breach;"Deceptive Step
Quick Draw
Monkey Turn";93;101;98;81;82;75;90;620;Offense > Defense;"Shoot > Offense
Shoot > Shoot"
1279;https://dxi4wb638ujep.cloudfront.net/1/k/d/-/d-yatjbaame.png;朝井野 才次;あさいの さいじ;Saiji Asaino;Judas Deathcap;アッサイ;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Justice;"Dust Kick
Spider Web
Quick Draw";93;101;98;81;82;75;90;620;Offense > Defense;"Defense > Offense
Defense > Defense"
1280;https://dxi4wb638ujep.cloudfront.net/1/k/p/u/punccucinzs.png;倉士部 麗一;くらしべ れいいち;Reiichi Kurashibe;Chase Faithfull;ラシプレー;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;山 (Mountain);Rough Play;"Heel Flick
Bewildered
Tarzan Kick";93;101;98;81;82;75;90;620;Offense > Offense;"Defense > Shoot
Defense > Defense"
1281;https://dxi4wb638ujep.cloudfront.net/1/k/y/8/y8wjxrkykqe.png;魚籠 卓;びく すぐる;Suguru Biku;Chris Ticker;ヴィークス;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Justice;"Power Shot
Condor Dive
Three-Legged Rush";110;104;95;77;75;75;83;619;Shoot > Shoot;"Offense > Offense
Shoot > Offense"
1282;https://dxi4wb638ujep.cloudfront.net/1/k/2/u/2unurqtrrgk.png;色 有児;しき ゆうじ;Yuji Shiki;Roy Daring;ロアル;男 (Male);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;林 (Forest);Rough Play;"Curve Shot
Clone Faker
Rolling Kick";104;101;91;81;78;75;90;620;Shoot > Offense;"Offense > Shoot
Defense > Defense"
1283;https://dxi4wb638ujep.cloudfront.net/1/k/h/8/h88pgvlrg1m.png;満田 尊徳;まんだ そんとく;Sontoku Manda;Scaber Enoki;マンソン;男 (Male);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;火 (Fire);Justice;"Will-o'-the-Wisp Shot
Shine Drive
Tarzan Kick";104;101;91;81;78;75;90;620;Shoot > Shoot;"Shoot > Offense
Defense > Defense"
1284;https://dxi4wb638ujep.cloudfront.net/1/k/o/1/o1pswzafzau.png;響木 正剛;ひびき せいごう;Seigo Hibiki;Seymour Hillman;響木;男 (Male);GK2;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;FW;山 (Mountain);Rough Play;"Mighty Save
God Hand
Blazing Knuckle";86;94;88;95;102;107;93;665;Keep > Keep;"Keep > Keep
Shoot > Shoot"
1285;https://dxi4wb638ujep.cloudfront.net/1/k/i/a/iaszje1nggk.png;浮島 一人;うきしま かずと;Kazuto Ukishima;Charles Island;浮島;男 (Male);DF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Justice;"Curving Cut
Cyclone
Zigzag Spark";79;83;81;98;102;85;114;642;Defense > Defense;"Defense > Shoot
Shoot > Offense"
1286;https://dxi4wb638ujep.cloudfront.net/1/k/5/y/5yd4o7t3rtm.png;髪村 切斗;かみむら きりと;Kirito Kamimura;Garret Hairtown;髪村;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;風 (Wind);Rough Play;"Curving Cut
Spinning Cut
Fire Rooster";76;79;77;95;99;81;110;617;Defense > Defense;"Shoot > Shoot
Shoot > Shoot"
1287;https://dxi4wb638ujep.cloudfront.net/1/k/7/t/7takgibbuvm.png;会田 力;あいだ ちから;Chikara Aida;Arthur Sweet;会田;男 (Male);DF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;山 (Mountain);Breach;"Rolling Steal
Cyclone
Dragon Crash";79;83;81;98;102;85;114;642;Defense > Defense;"Shoot > Shoot
Shoot > Shoot"
1288;https://dxi4wb638ujep.cloudfront.net/1/k/k/7/k7rfndnhdmk.png;場寅 仕;ばとら まなぶ;Manabu Batora;Peter Mildred;バトラー;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Breach;"Dust Kick
Blade Attack
Grenade Shot";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
1289;https://dxi4wb638ujep.cloudfront.net/1/k/q/u/quiweasp2gu.png;中間 庸;なかま よう;Yo Nakama;Josh Nathaniel;中間;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;林 (Forest);Tension;"Nutmeg
Zigzag Spark
Utter Gutsiness Bat";93;101;98;81;82;75;90;620;Offense > Offense;"Defense > Defense
Defense > Defense"
1290;https://dxi4wb638ujep.cloudfront.net/1/k/b/8/b85rz_0tb18.png;碇 頑五郎;いかり げんごろう;Gengoro Ikari;Edward Gladstone;碇;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Justice;"Nutmeg
Cross Drive
Spinning Cut";90;104;105;77;75;75;93;619;Offense > Shoot;"Shoot > Offense
Shoot > Shoot"
1291;https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vwgjcy3x8ku.png;定良 保;ていら たもつ;Tamotsu Teira;Tyler Thomas;テーラー;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;山 (Mountain);Rough Play;"Heel Flick
Cross Drive
Illusory Ball";90;104;105;77;75;75;93;619;Offense > Shoot;"Shoot > Offense
Shoot > Shoot"
1292;https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-3ovnrlr58.png;民山 謡;たみやま よう;Yo Tamiyama;Joseph Yosemite;マスター;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;DF;風 (Wind);Breach;"Power Shot
Phantom Shot
Inazuma Drop";110;104;95;77;75;75;83;619;Shoot > Shoot;"Defense > Shoot
Defense > Defense"
1293;https://dxi4wb638ujep.cloudfront.net/1/k/w/w/wwsl1mycwvc.png;菅田 厳;すがた いわお;Iwao Sugata;Ian Suffolk;菅田;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Justice;"Deceptive Step
Zigzag Spark
Scorching Tackle";90;104;105;77;75;75;93;619;Offense > Offense;"Shoot > Shoot
Shoot > Shoot"
1294;https://dxi4wb638ujep.cloudfront.net/1/k/b/-/b-deyz-4dm0.png;備流田 光一;びるだ こういち;Koichi Biruda;Constant Builder;ビルダー;男 (Male);FW5;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Justice;"Will-o'-the-Wisp Shot
Fire Rooster
Scorching Tackle";107;104;95;84;82;78;93;643;Shoot > Shoot;"Shoot > Shoot
Shoot > Offense"
1295;https://dxi4wb638ujep.cloudfront.net/1/k/c/f/cft3awvkb0e.png;円堂 大介;えんどう だいすけ;Daisuke Endo;David Evans;大介;男 (Male);GK6;監督 (Manager);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;DF;山 (Mountain);Justice;"Cunning Pull
Ice Block
Gravestone";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
1326;https://dxi4wb638ujep.cloudfront.net/1/k/g/-/g-obvenkgrc.png;吉良 瞳子;きら ひとみこ;Hitomiko Kira;Aquilina Schiller;瞳子;女 (Female);FW3;監督 (Manager);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;林 (Forest);Breach;"Feint Dash
Astro Break
Space Penguin";110;108;98;88;85;81;97;667;Offense > Shoot;"Defense > Offense
Defense > Defense"
1327;https://dxi4wb638ujep.cloudfront.net/1/k/a/g/ag7gjc6nhqe.png;土方 雷電;ひじかた らいでん;Raiden Hijikata;Thor Stoutberg;ライデン;男 (Male);MF5;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Tension;"Shoulder Tackle
Super Sumo Stomp
Thunder Beast";93;108;109;81;78;78;97;644;Defense > Defense;"Defense > Shoot
Defense > Defense"
1329;https://dxi4wb638ujep.cloudfront.net/1/k/g/p/gpyvabpvuw0.png;豪炎寺 真人;ごうえんじ まさと;Masato Goenji;Syon Blaze;真人;男 (Male);FW2;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Bond;"Will-o'-the-Wisp Shot
Fire Tornado
Scorching Tackle";121;115;105;88;85;85;93;692;Shoot > Shoot;"Shoot > Shoot
Offense > Defense"
1332;https://dxi4wb638ujep.cloudfront.net/1/k/l/f/lfqe4gdjzy8.png;田尾 大二郎;たお だいじろう;Daijiro Tao;Curtis Croon;田尾;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Counter;"Crosscut Feint
Flame Dance
Heel Drop";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1333;https://dxi4wb638ujep.cloudfront.net/1/k/r/q/rqjxr9org4m.png;笹本 慎二;ささもと しんじ;Shinji Sasamoto;Georgio Plumber;笹本;男 (Male);FW7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Tension;"Low Drive
Flurry Dash
Inazuma Drop";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
1334;https://dxi4wb638ujep.cloudfront.net/1/k/a/c/ac4qgcorrlk.png;浅水 祥次;あさみず しょうじ;Shoji Asamizu;Vince Firewall;浅水;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;FW;林 (Forest);Breach;"Curving Cut
Rolling Kick
Spider Web";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
1335;https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yj_mobc9unk.png;奥泉 平;おくいずみ たいら;Taira Okuizumi;Roy Diggins;奥泉;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Tension;"Feint Play
Illusory Ball
Spider Web";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1336;https://dxi4wb638ujep.cloudfront.net/1/k/p/l/plotfk6hd-m.png;砂子 律夫;すなご りつお;Ritsuo Sunago;Quill Inker;砂子;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;火 (Fire);Justice;"Cunning Pull
Double Touch
Volcano Cut";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1337;https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jktyw5pp2e8.png;花形 栄治;はながた えいじ;Eiji Hanagata;Bertram Manning;花形;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Rough Play;"Rolling Steal
Flurry Dash
Vac Attack";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1338;https://dxi4wb638ujep.cloudfront.net/1/k/4/m/4mc57gp1btu.png;日方 紀緒;ひがた きお;Kio Higata;Laura Quilter;タキオー;女 (Female);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;DF;風 (Wind);Breach;"Cunning Pull
Aurora Dribble
Perimeter Zone";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
1339;https://dxi4wb638ujep.cloudfront.net/1/k/m/m/mmjhklqx8s8.png;村部 貴弘;むらべ たかひろ;Takahiro Murabe;Des Igner;ムラーベ;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Counter;"Crosscut Feint
Ghost Pull
Ultra Moon";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1340;https://dxi4wb638ujep.cloudfront.net/1/k/9/o/9osan0mtrhu.png;吉竹 英利;よしたけ ひでとし;Hidetoshi Yoshitake;Jarmon Fisk;吉竹;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Bond;"Feint Play
Super Armadillo
Iron Wall";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1341;https://dxi4wb638ujep.cloudfront.net/1/k/t/m/tmjn91fkwn0.png;赤渕 敬次郎;あかぶち けいじろう;Keijiro Akabuchi;Hugh Tinter;ブッチー;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;山 (Mountain);Tension;"Mighty Save
Kangaroo Kick
Hammer of Fury";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1342;https://dxi4wb638ujep.cloudfront.net/1/k/i/o/io4sqkjed-c.png;飯田 公一;いいだ こういち;Koichi Iida;Tim Pression;飯田;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;火 (Fire);Bond;"Power Catch
Meteor Shower
Double Rocket";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
1343;https://dxi4wb638ujep.cloudfront.net/1/k/c/h/chbzdxwwoes.png;高間 歩唯;たかま あい;Ai Takama;Claire Taker;あいちゃん;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Bond;"Feint Dash
Photon Crash
Scorching Tackle";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1344;https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjq4uowsfte.png;大月 修作;おおつき しゅうさく;Shusaku Otsuki;Heath Planner;大月;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Bond;"Rolling Steal
Illusory Ball
Shadow Stitch";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1345;https://dxi4wb638ujep.cloudfront.net/1/k/x/o/xotkaxiaare.png;金矢 昌玄;かなや まさはる;Masaharu Kanaya;Pace Keeping;金矢;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Counter;"Rolling Steal
Kangaroo Kick
Gravestone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1346;https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aacftoe6tys.png;佐々木 年秀;ささき としひで;Toshihide Sasaki;Arthur Easley;佐々木;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;山 (Mountain);Counter;"Feint Play
Bewildered
Gravestone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1347;https://dxi4wb638ujep.cloudfront.net/1/k/g/v/gv_w-txyy4c.png;須和 文章;すわ ふみあき;Fumiaki Suwa;Carl Rhodes;須和;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Counter;"Feint Play
Zigzag Spark
Whirlwind Force";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1348;https://dxi4wb638ujep.cloudfront.net/1/k/r/h/rhortsxi1l0.png;中谷 真之;なかたに まさし;Masashi Nakatani;Eugene Conwell;中谷;男 (Male);FW6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;林 (Forest);Counter;"Crosscut Feint
Kung Fu Header
Clone Faker";114;108;98;81;78;78;86;643;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1349;https://dxi4wb638ujep.cloudfront.net/1/k/l/t/ltxjihuqs0c.png;橋本 兼司;はしもと けんじ;Kenji Hashimoto;Arnan Wheelie;橋本;男 (Male);MF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;火 (Fire);Counter;"Low Drive
Lightning Bolt
Steeple Shot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
1350;https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufaopeyq_h0.png;広部 悟;ひろべ さとる;Satoru Hirobe;Stu Boilin;広部;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Justice;"Deceptive Step
Spinning Cut
Aikido";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1351;https://dxi4wb638ujep.cloudfront.net/1/k/a/t/atpjhxylasc.png;古山 真実;ふるやま まさみ;Masami Furuyama;Marvin Reading;古山;男 (Male);GK6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;MF;火 (Fire);Tension;"Crosscut Feint
Burnout
Dog Run";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
1352;https://dxi4wb638ujep.cloudfront.net/1/k/r/f/rf-cmo-fth0.png;丸尾 愛葉;まるお あいは;Aiha Maruo;Callie Graffy;丸尾;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;火 (Fire);Justice;"Heel Flick
Super Sumo Stomp
Dog Run";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1353;https://dxi4wb638ujep.cloudfront.net/1/k/l/q/lqd3f1lxybe.png;門間 省吾;もんま しょうご;Shogo Monma;Ant Anomy;門間;男 (Male);MF4;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;MF;FW;風 (Wind);Rough Play;"Crosscut Feint
God Knows
Aikido";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
1354;https://dxi4wb638ujep.cloudfront.net/1/k/6/c/6cswyktt1ys.png;山崎 咲音;やまざき さきね;Sakine Yamazaki;Laurie Nowlin;山崎;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;GK;風 (Wind);Tension;"Mighty Save
Spinning Cut
Needle Hammer";76;79;77;95;99;81;110;617;Keep > Defense;"Defense > Defense
Keep > Keep"
1355;https://dxi4wb638ujep.cloudfront.net/1/k/4/j/4jrkct_bw0s.png;和久井 祐子;わくい ゆうこ;Yuko Wakui;Lucille Strummon;和久井;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Tension;"Nutmeg
Land of Ice
Dash Storm";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1356;https://dxi4wb638ujep.cloudfront.net/1/k/j/l/jlarxsz7dhe.png;秋元 聖;あきもと さとし;Satoshi Akimoto;Leon Hotair;秋元;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;風 (Wind);Counter;"Crosscut Feint
Cross Drive
Aikido";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1357;https://dxi4wb638ujep.cloudfront.net/1/k/p/k/pk5eixszon0.png;石田 宏臣;いしだ ひろおみ;Hiroomi Ishida;John Bleach;石田;男 (Male);FW8;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;FW;MF;火 (Fire);Bond;"Heel Flick
Grenade Shot
Heel Drop";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
1358;https://dxi4wb638ujep.cloudfront.net/1/k/y/m/ymi_pokjfuc.png;及川 勝信;おいかわ かつのぶ;Katsunobu Oikawa;Carey Filling;カツノブ;男 (Male);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Rough Play;"Crosscut Feint
Quick Draw
Clone Faker";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
1359;https://dxi4wb638ujep.cloudfront.net/1/k/s/m/sm3n-djrir0.png;祖母井 博実;うばがい ひろみ;Hiromi Ubagai;Conn Fuchus;祖母井;男 (Male);GK7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;GK;FW;火 (Fire);Bond;"Strong Punch
Grenade Shot
Rocket Kobushi";79;86;81;91;95;98;86;616;Keep > Shoot;"Keep > Keep
Shoot > Shoot"
1360;https://dxi4wb638ujep.cloudfront.net/1/k/d/o/doggt8vrpyc.png;組村 淳弘;くみむら あつひろ;Atsuhiro Kumimura;Iain Igma;組村;男 (Male);DF6;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;風 (Wind);Breach;"Feint Play
Water Veil
Cyclone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
1361;https://dxi4wb638ujep.cloudfront.net/1/k/z/m/zmdlj9myu08.png;迫田 麻美;さこた あさみ;Asami Sakota;Carrie O'Kea;迫田;女 (Female);DF7;選手 (Player);イナズマイレブン2 脅威の侵略者 ファイア／ブリザード;DF;MF;林 (Forest);Rough Play;"Crosscut Feint
Fake Ball
Clone Faker";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
